ID,NAME,VALUE,YEAR,MONTH,DAY,TIME
16,PPL355,25.7,2003,1,27,16:00
17,PPL356,28.4,2004,1,27,17:00
18,PPL357,28.1,2005,1,27,18:00
19,PPL358,25.8,2006,1,27,19:00
20,PPL359,25.8,2007,1,27,20:00
21,PPL360,25.3,2008,1,27,21:00
22,PPL361,25,2009,1,27,22:00
23,PPL362,24.3,2010,1,27,23:00
24,PPL363,24,2011,1,28,0:00
25,PPL364,23.7,2012,1,28,1:00
1,PPL340,22.1,2013,1,28,2:00
2,PPL341,21.9,2014,1,28,3:00
3,PPL342,22.2,2015,1,28,4:00
4,PPL343,22,2016,1,28,5:00
5,PPL344,22,2017,1,28,6:00
6,PPL345,21.9,2018,1,28,7:00
7,PPL346,21.6,2019,1,28,8:00
8,PPL347,22.2,2020,1,28,9:00
9,PPL348,22.7,2021,1,28,10:00
10,PPL349,23.8,2022,1,28,11:00
11,PPL350,25.6,2001,1,28,12:00
12,PPL351,26.6,2002,1,28,13:00
13,PPL352,28.4,2003,1,28,14:00
14,PPL353,27.3,2004,1,28,15:00
15,PPL354,25.8,2005,1,28,16:00
16,PPL355,23.6,2006,1,28,17:00
17,PPL356,26.6,2007,1,28,18:00
18,PPL357,27.1,2008,1,28,19:00
19,PPL358,27,2009,1,28,20:00
20,PPL359,26.5,2010,1,28,21:00
21,PPL360,24.9,2011,1,28,22:00
22,PPL361,24.2,2012,1,28,23:00
23,PPL362,23.9,2013,1,29,0:00
24,PPL363,23.3,2014,1,29,1:00
25,PPL364,22.6,2015,1,29,2:00
1,PPL340,22,2016,1,29,3:00
2,PPL341,21.7,2017,1,29,4:00
3,PPL342,21.7,2018,1,29,5:00
4,PPL343,21.4,2019,1,29,6:00
5,PPL344,21.1,2020,1,29,7:00
6,PPL345,20.9,2021,1,29,8:00
7,PPL346,20.9,2022,1,29,9:00
8,PPL347,22.2,2001,1,29,10:00
9,PPL348,24.3,2002,1,29,11:00
10,PPL349,25.9,2003,1,29,12:00
11,PPL350,27.3,2004,1,29,13:00
12,PPL351,28.9,2005,1,29,14:00
13,PPL352,30.1,2006,1,29,15:00
14,PPL353,30.5,2007,1,29,16:00
15,PPL354,27.9,2008,1,29,17:00
16,PPL355,30.1,2009,1,29,18:00
17,PPL356,31.2,2010,1,29,19:00
18,PPL357,28.8,2011,1,29,20:00
19,PPL358,23.3,2012,1,29,21:00
20,PPL359,24.2,2013,1,29,22:00
21,PPL360,24.2,2014,1,29,23:00
22,PPL361,24,2015,1,30,0:00
23,PPL362,23.9,2016,1,30,1:00
24,PPL363,23.2,2017,1,30,2:00
25,PPL364,22.6,2018,1,30,3:00
1,PPL340,22.3,2019,1,30,4:00
2,PPL341,22,2020,1,30,5:00
3,PPL342,21.9,2021,1,30,6:00
4,PPL343,22,2022,1,30,7:00
5,PPL344,22.1,2001,1,30,8:00
6,PPL345,22,2002,1,30,9:00
7,PPL346,24.4,2003,1,30,10:00
8,PPL347,26.9,2004,1,30,11:00
9,PPL348,28.7,2005,1,30,12:00
10,PPL349,29.6,2006,1,30,13:00
11,PPL350,31,2007,1,30,14:00
12,PPL351,32,2008,1,30,15:00
13,PPL352,33.3,2009,1,30,16:00
14,PPL353,33.6,2010,1,30,17:00
15,PPL354,34,2011,1,30,18:00
16,PPL355,33.3,2012,1,30,19:00
17,PPL356,29,2013,1,30,20:00
18,PPL357,27.2,2014,1,30,21:00
19,PPL358,26.6,2015,1,30,22:00
20,PPL359,26,2016,1,30,23:00
21,PPL360,25.9,2017,1,31,0:00
22,PPL361,25.3,2018,1,31,1:00
23,PPL362,24.9,2019,1,31,2:00
24,PPL363,24.2,2020,1,31,3:00
25,PPL364,23.6,2021,1,31,4:00
1,PPL340,23.3,2022,1,31,5:00
2,PPL341,23.1,2001,1,31,6:00
3,PPL342,22.8,2002,1,31,7:00
4,PPL343,22.6,2003,1,31,8:00
5,PPL344,22.5,2004,1,31,9:00
6,PPL345,24.4,2005,1,31,10:00
7,PPL346,25.6,2006,1,31,11:00
8,PPL347,28.2,2007,1,31,12:00
9,PPL348,28.4,2008,1,31,13:00
10,PPL349,31.2,2009,1,31,14:00
11,PPL350,32.5,2010,1,31,15:00
12,PPL351,33.4,2011,1,31,16:00
13,PPL352,33.5,2012,1,31,17:00
14,PPL353,33.8,2013,1,31,18:00
15,PPL354,32.9,2014,1,31,19:00
16,PPL355,31.9,2015,1,31,20:00
17,PPL356,30.8,2016,1,31,21:00
18,PPL357,28.9,2017,1,31,22:00
19,PPL358,27.5,2018,1,31,23:00
20,PPL359,26.8,2019,2,1,0:00
21,PPL360,26.1,2020,2,1,1:00
22,PPL361,25.8,2021,2,1,2:00
23,PPL362,25.4,2022,2,1,3:00
24,PPL363,25,2001,2,1,4:00
25,PPL364,24.9,2002,2,1,5:00
1,PPL340,24.5,2003,2,1,6:00
2,PPL341,24.1,2004,2,1,7:00
3,PPL342,23.7,2005,2,1,8:00
4,PPL343,23.7,2006,2,1,9:00
5,PPL344,24.3,2007,2,1,10:00
6,PPL345,26.9,2008,2,1,11:00
7,PPL346,29.3,2009,2,1,12:00
8,PPL347,30.4,2010,2,1,13:00
9,PPL348,31.7,2011,2,1,14:00
10,PPL349,32.4,2012,2,1,15:00
11,PPL350,34.4,2013,2,1,16:00
12,PPL351,34.6,2014,2,1,17:00
13,PPL352,34,2015,2,1,18:00
14,PPL353,33.3,2016,2,1,19:00
15,PPL354,33.1,2017,2,1,20:00
16,PPL355,32.4,2018,2,1,21:00
17,PPL356,28.8,2019,2,1,22:00
18,PPL357,26.4,2020,2,1,23:00
19,PPL358,25,2021,2,2,0:00
20,PPL359,24.8,2022,2,2,1:00
21,PPL360,25.3,2001,2,2,2:00
22,PPL361,25.6,2002,2,2,3:00
23,PPL362,25.2,2003,2,2,4:00
24,PPL363,25.2,2004,2,2,5:00
25,PPL364,24.9,2005,2,2,6:00
1,PPL340,25,2006,2,2,7:00
2,PPL341,24.8,2007,2,2,8:00
3,PPL342,24.6,2008,2,2,9:00
4,PPL343,25.5,2009,2,2,10:00
5,PPL344,28.5,2010,2,2,11:00
6,PPL345,31.2,2011,2,2,12:00
7,PPL346,31.6,2012,2,2,13:00
8,PPL347,33,2013,2,2,14:00
9,PPL348,34.4,2014,2,2,15:00
10,PPL349,34.8,2015,2,2,16:00
11,PPL350,35.8,2016,2,2,17:00
12,PPL351,36.3,2017,2,2,18:00
13,PPL352,36.1,2018,2,2,19:00
14,PPL353,35.9,2019,2,2,20:00
15,PPL354,32.9,2020,2,2,21:00
16,PPL355,29.5,2021,2,2,22:00
17,PPL356,29.2,2022,2,2,23:00
18,PPL357,29.5,2001,2,3,0:00
19,PPL358,29.1,2002,2,3,1:00
20,PPL359,29.3,2003,2,3,2:00
21,PPL360,28.5,2004,2,3,3:00
22,PPL361,28.2,2005,2,3,4:00
23,PPL362,28.2,2006,2,3,5:00
24,PPL363,28.9,2007,2,3,6:00
25,PPL364,28.7,2008,2,3,7:00
1,PPL340,28.3,2009,2,3,8:00
2,PPL341,28,2010,2,3,9:00
3,PPL342,28.1,2011,2,3,10:00
4,PPL343,30.7,2012,2,3,11:00
5,PPL344,32,2013,2,3,12:00
6,PPL345,34,2014,2,3,13:00
7,PPL346,34.6,2015,2,3,14:00
8,PPL347,36,2016,2,3,15:00
9,PPL348,37.2,2017,2,3,16:00
10,PPL349,37.2,2018,2,3,17:00
11,PPL350,38.1,2019,2,3,18:00
12,PPL351,38.2,2020,2,3,19:00
13,PPL352,38.2,2021,2,3,20:00
14,PPL353,37.6,2022,2,3,21:00
15,PPL354,35.9,2001,2,3,22:00
16,PPL355,34.7,2002,2,3,23:00
17,PPL356,33.4,2003,2,4,0:00
18,PPL357,30.6,2004,2,4,1:00
19,PPL358,30,2005,2,4,2:00
20,PPL359,29.3,2006,2,4,3:00
21,PPL360,28.6,2007,2,4,4:00
22,PPL361,28.1,2008,2,4,5:00
23,PPL362,28,2009,2,4,6:00
24,PPL363,27.7,2010,2,4,7:00
25,PPL364,27.9,2011,2,4,8:00
1,PPL340,28.7,2012,2,4,9:00
2,PPL341,29.8,2013,2,4,10:00
3,PPL342,31.1,2014,2,4,11:00
4,PPL343,33,2015,2,4,12:00
5,PPL344,34.8,2016,2,4,13:00
6,PPL345,35.5,2017,2,4,14:00
7,PPL346,36.9,2018,2,4,15:00
8,PPL347,37,2019,2,4,16:00
9,PPL348,37.4,2020,2,4,17:00
10,PPL349,36.7,2021,2,4,18:00
11,PPL350,34.9,2022,2,4,19:00
12,PPL351,28.6,2001,2,4,20:00
13,PPL352,23.9,2002,2,4,21:00
14,PPL353,25.1,2003,2,4,22:00
15,PPL354,25.2,2004,2,4,23:00
16,PPL355,24.8,2005,2,5,0:00
17,PPL356,24.4,2006,2,5,1:00
18,PPL357,24.5,2007,2,5,2:00
19,PPL358,24.7,2008,2,5,3:00
20,PPL359,24.5,2009,2,5,4:00
21,PPL360,24.4,2010,2,5,5:00
22,PPL361,24.8,2011,2,5,6:00
23,PPL362,25.2,2012,2,5,7:00
24,PPL363,25.4,2013,2,5,8:00
25,PPL364,25.4,2014,2,5,9:00
1,PPL340,25.6,2015,2,5,10:00
2,PPL341,27.6,2016,2,5,11:00
3,PPL342,28.3,2017,2,5,12:00
4,PPL343,29.6,2018,2,5,13:00
5,PPL344,30.8,2019,2,5,14:00
6,PPL345,32.7,2020,2,5,15:00
7,PPL346,33.9,2021,2,5,16:00
8,PPL347,34.8,2022,2,5,17:00
9,PPL348,34.4,2001,2,5,18:00
10,PPL349,33.7,2002,2,5,19:00
11,PPL350,30.5,2003,2,5,20:00
12,PPL351,27,2004,2,5,21:00
13,PPL352,25.4,2005,2,5,22:00
14,PPL353,25.2,2006,2,5,23:00
15,PPL354,25.8,2007,2,6,0:00
16,PPL355,25.8,2008,2,6,1:00
17,PPL356,26.1,2009,2,6,2:00
18,PPL357,26,2010,2,6,3:00
19,PPL358,25.9,2011,2,6,4:00
20,PPL359,25.6,2012,2,6,5:00
21,PPL360,25.7,2013,2,6,6:00
22,PPL361,25.2,2014,2,6,7:00
23,PPL362,24.9,2015,2,6,8:00
24,PPL363,24.3,2016,2,6,9:00
25,PPL364,25.7,2017,2,6,10:00
1,PPL340,28,2018,2,6,11:00
2,PPL341,29.9,2019,2,6,12:00
3,PPL342,31.9,2020,2,6,13:00
4,PPL343,31.9,2021,2,6,14:00
5,PPL344,33.7,2022,2,6,15:00
6,PPL345,35,2001,2,6,16:00
7,PPL346,35,2002,2,6,17:00
8,PPL347,35.3,2003,2,6,18:00
9,PPL348,30.8,2004,2,6,19:00
10,PPL349,29.9,2005,2,6,20:00
11,PPL350,28.8,2006,2,6,21:00
12,PPL351,28.5,2007,2,6,22:00
13,PPL352,28.2,2008,2,6,23:00
14,PPL353,27.6,2009,2,7,0:00
15,PPL354,27.5,2010,2,7,1:00
16,PPL355,27.2,2011,2,7,2:00
17,PPL356,26.6,2012,2,7,3:00
18,PPL357,25.9,2013,2,7,4:00
19,PPL358,25.7,2014,2,7,5:00
20,PPL359,25.4,2015,2,7,6:00
21,PPL360,25.7,2016,2,7,7:00
22,PPL361,25.3,2017,2,7,8:00
23,PPL362,25.3,2018,2,7,9:00
24,PPL363,27.4,2019,2,7,10:00
25,PPL364,29.1,2020,2,7,11:00
1,PPL340,30.9,2021,2,7,12:00
2,PPL341,32,2022,2,7,13:00
3,PPL342,33.1,2001,2,7,14:00
4,PPL343,34.5,2002,2,7,15:00
5,PPL344,36.1,2003,2,7,16:00
6,PPL345,36.8,2004,2,7,17:00
7,PPL346,37.2,2005,2,7,18:00
8,PPL347,37.4,2006,2,7,19:00
9,PPL348,37.2,2007,2,7,20:00
10,PPL349,32.3,2008,2,7,21:00
11,PPL350,29.6,2009,2,7,22:00
12,PPL351,29.8,2010,2,7,23:00
13,PPL352,29.8,2011,2,8,0:00
14,PPL353,29.2,2012,2,8,1:00
15,PPL354,28.7,2013,2,8,2:00
16,PPL355,28.4,2014,2,8,3:00
17,PPL356,27.6,2015,2,8,4:00
18,PPL357,27.2,2016,2,8,5:00
19,PPL358,26.9,2017,2,8,6:00
20,PPL359,26.7,2018,2,8,7:00
21,PPL360,26.6,2019,2,8,8:00
22,PPL361,22.8,2020,2,8,9:00
23,PPL362,23.2,2021,2,8,10:00
24,PPL363,23.5,2022,2,8,11:00
25,PPL364,23.8,2001,2,8,12:00
1,PPL340,25,2002,2,8,13:00
2,PPL341,25,2003,2,8,14:00
3,PPL342,25.9,2004,2,8,15:00
4,PPL343,27.1,2005,2,8,16:00
5,PPL344,26.4,2006,2,8,17:00
6,PPL345,26.4,2007,2,8,18:00
7,PPL346,25.9,2008,2,8,19:00
8,PPL347,25.6,2009,2,8,20:00
9,PPL348,25.2,2010,2,8,21:00
10,PPL349,24.7,2011,2,8,22:00
11,PPL350,24.6,2012,2,8,23:00
12,PPL351,24,2013,2,9,0:00
13,PPL352,24.3,2014,2,9,1:00
14,PPL353,24.1,2015,2,9,2:00
15,PPL354,23.7,2016,2,9,3:00
16,PPL355,23.5,2017,2,9,4:00
17,PPL356,23.2,2018,2,9,5:00
18,PPL357,23.2,2019,2,9,6:00
19,PPL358,22.8,2020,2,9,7:00
20,PPL359,22.6,2021,2,9,8:00
21,PPL360,22.4,2022,2,9,9:00
22,PPL361,22.9,2001,2,9,10:00
23,PPL362,23.8,2002,2,9,11:00
24,PPL363,25.2,2003,2,9,12:00
25,PPL364,25.4,2004,2,9,13:00
1,PPL340,27.4,2005,2,9,14:00
2,PPL341,29.3,2006,2,9,15:00
3,PPL342,30.1,2007,2,9,16:00
4,PPL343,31.1,2008,2,9,17:00
5,PPL344,30.9,2009,2,9,18:00
6,PPL345,30.4,2010,2,9,19:00
7,PPL346,30,2011,2,9,20:00
8,PPL347,29,2012,2,9,21:00
9,PPL348,27.2,2013,2,9,22:00
10,PPL349,25.3,2014,2,9,23:00
11,PPL350,24.5,2015,2,10,0:00
12,PPL351,23.7,2016,2,10,1:00
13,PPL352,23.3,2017,2,10,2:00
14,PPL353,23.2,2018,2,10,3:00
15,PPL354,23,2019,2,10,4:00
16,PPL355,23.2,2020,2,10,5:00
17,PPL356,22.9,2021,2,10,6:00
18,PPL357,22.2,2022,2,10,7:00
19,PPL358,22,2001,2,10,8:00
20,PPL359,21.7,2002,2,10,9:00
21,PPL360,23.2,2003,2,10,10:00
22,PPL361,27.1,2004,2,10,11:00
23,PPL362,28.3,2005,2,10,12:00
24,PPL363,29.7,2006,2,10,13:00
25,PPL364,30.1,2007,2,10,14:00
1,PPL340,31.6,2008,2,10,15:00
2,PPL341,31.6,2009,2,10,16:00
3,PPL342,32.5,2010,2,10,17:00
4,PPL343,32.4,2011,2,10,18:00
5,PPL344,32.8,2012,2,10,19:00
6,PPL345,30.7,2013,2,10,20:00
7,PPL346,29.8,2014,2,10,21:00
8,PPL347,28.1,2015,2,10,22:00
9,PPL348,26.6,2016,2,10,23:00
10,PPL349,25.5,2017,2,11,0:00
11,PPL350,25.1,2018,2,11,1:00
12,PPL351,24.5,2019,2,11,2:00
13,PPL352,24.1,2020,2,11,3:00
14,PPL353,24,2021,2,11,4:00
15,PPL354,23.8,2022,2,11,5:00
16,PPL355,24.3,2001,2,11,6:00
17,PPL356,24.1,2002,2,11,7:00
18,PPL357,23.9,2003,2,11,8:00
19,PPL358,23.8,2004,2,11,9:00
20,PPL359,24.2,2005,2,11,10:00
21,PPL360,24.4,2006,2,11,11:00
22,PPL361,27.1,2007,2,11,12:00
23,PPL362,28.8,2008,2,11,13:00
24,PPL363,31.4,2009,2,11,14:00
25,PPL364,30.8,2010,2,11,15:00
1,PPL340,32.7,2011,2,11,16:00
2,PPL341,32.8,2012,2,11,17:00
3,PPL342,32.6,2013,2,11,18:00
4,PPL343,32.8,2014,2,11,19:00
5,PPL344,32.1,2015,2,11,20:00
6,PPL345,30.2,2016,2,11,21:00
7,PPL346,29.1,2017,2,11,22:00
8,PPL347,27.8,2018,2,11,23:00
9,PPL348,27.2,2019,2,12,0:00
10,PPL349,26.8,2020,2,12,1:00
11,PPL350,26.5,2021,2,12,2:00
12,PPL351,26,2022,2,12,3:00
13,PPL352,25.4,2001,2,12,4:00
14,PPL353,24.9,2002,2,12,5:00
15,PPL354,24.6,2003,2,12,6:00
16,PPL355,24.3,2004,2,12,7:00
17,PPL356,23.9,2005,2,12,8:00
18,PPL357,23.7,2006,2,12,9:00
19,PPL358,25.4,2007,2,12,10:00
20,PPL359,27.9,2008,2,12,11:00
21,PPL360,29.5,2009,2,12,12:00
22,PPL361,30.6,2010,2,12,13:00
23,PPL362,31.5,2011,2,12,14:00
24,PPL363,30.9,2012,2,12,15:00
25,PPL364,33,2013,2,12,16:00
1,PPL340,34.2,2014,2,12,17:00
2,PPL341,32.5,2015,2,12,18:00
3,PPL342,33.3,2016,2,12,19:00
4,PPL343,30.8,2017,2,12,20:00
5,PPL344,29.6,2018,2,12,21:00
6,PPL345,29.4,2019,2,12,22:00
7,PPL346,27.8,2020,2,12,23:00
8,PPL347,27.2,2021,2,13,0:00
9,PPL348,27,2022,2,13,1:00
10,PPL349,26.4,2001,2,13,2:00
11,PPL350,26.5,2002,2,13,3:00
12,PPL351,25.7,2003,2,13,4:00
13,PPL352,25.2,2004,2,13,5:00
14,PPL353,24.7,2005,2,13,6:00
15,PPL354,24.1,2006,2,13,7:00
16,PPL355,24.1,2007,2,13,8:00
17,PPL356,23.7,2008,2,13,9:00
18,PPL357,25.7,2009,2,13,10:00
19,PPL358,27.5,2010,2,13,11:00
20,PPL359,28.7,2011,2,13,12:00
21,PPL360,29.9,2012,2,13,13:00
22,PPL361,31,2013,2,13,14:00
23,PPL362,32.2,2014,2,13,15:00
24,PPL363,33.4,2015,2,13,16:00
25,PPL364,34.2,2016,2,13,17:00
1,PPL340,33.7,2017,2,13,18:00
2,PPL341,32.9,2018,2,13,19:00
3,PPL342,30.9,2019,2,13,20:00
4,PPL343,33.5,2020,2,13,21:00
5,PPL344,31.1,2021,2,13,22:00
6,PPL345,25.9,2022,2,13,23:00
7,PPL346,26.2,2001,2,14,0:00
8,PPL347,25.3,2002,2,14,1:00
9,PPL348,25.3,2003,2,14,2:00
10,PPL349,24.3,2004,2,14,3:00
11,PPL350,24.2,2005,2,14,4:00
12,PPL351,24.7,2006,2,14,5:00
13,PPL352,24.8,2007,2,14,6:00
14,PPL353,25,2008,2,14,7:00
15,PPL354,24.8,2009,2,14,8:00
16,PPL355,25,2010,2,14,9:00
17,PPL356,25,2011,2,14,10:00
18,PPL357,26.4,2012,2,14,11:00
19,PPL358,26.7,2013,2,14,12:00
20,PPL359,27.8,2014,2,14,13:00
21,PPL360,29.3,2015,2,14,14:00
22,PPL361,28.7,2016,2,14,15:00
23,PPL362,29.8,2017,2,14,16:00
24,PPL363,28.9,2018,2,14,17:00
25,PPL364,27.1,2019,2,14,18:00
1,PPL340,28.8,2020,2,14,19:00
2,PPL341,28,2021,2,14,20:00
3,PPL342,27.9,2022,2,14,21:00
4,PPL343,27.1,2001,2,14,22:00
5,PPL344,26.5,2002,2,14,23:00
6,PPL345,25.3,2003,2,15,0:00
7,PPL346,23.9,2004,2,15,1:00
8,PPL347,23.7,2005,2,15,2:00
9,PPL348,23.8,2006,2,15,3:00
10,PPL349,23.6,2007,2,15,4:00
11,PPL350,23.4,2008,2,15,5:00
12,PPL351,23.1,2009,2,15,6:00
13,PPL352,23,2010,2,15,7:00
14,PPL353,23.1,2011,2,15,8:00
15,PPL354,23,2012,2,15,9:00
16,PPL355,22.9,2013,2,15,10:00
17,PPL356,23.3,2014,2,15,11:00
18,PPL357,23.6,2015,2,15,12:00
19,PPL358,24,2016,2,15,13:00
20,PPL359,23.8,2017,2,15,14:00
21,PPL360,24,2018,2,15,15:00
22,PPL361,24.4,2019,2,15,16:00
23,PPL362,25.6,2020,2,15,17:00
24,PPL363,25.5,2021,2,15,18:00
25,PPL364,24.2,2022,2,15,19:00
1,PPL340,23.7,2001,2,15,20:00
2,PPL341,23.1,2002,2,15,21:00
3,PPL342,22.8,2003,2,15,22:00
4,PPL343,22.6,2004,2,15,23:00
5,PPL344,22.8,2005,2,16,0:00
6,PPL345,22.7,2006,2,16,1:00
7,PPL346,22.7,2007,2,16,2:00
8,PPL347,22.6,2008,2,16,3:00
9,PPL348,22.6,2009,2,16,4:00
10,PPL349,22.6,2010,2,16,5:00
11,PPL350,22.4,2011,2,16,6:00
12,PPL351,22.5,2012,2,16,7:00
13,PPL352,22.3,2013,2,16,8:00
14,PPL353,22.2,2014,2,16,9:00
15,PPL354,22.3,2015,2,16,10:00
16,PPL355,23.1,2016,2,16,11:00
17,PPL356,23.7,2017,2,16,12:00
18,PPL357,24.2,2018,2,16,13:00
19,PPL358,25.8,2019,2,16,14:00
20,PPL359,23.4,2020,2,16,15:00
21,PPL360,21.6,2021,2,16,16:00
22,PPL361,21,2022,2,16,17:00
23,PPL362,22.1,2001,2,16,18:00
24,PPL363,21.6,2002,2,16,19:00
25,PPL364,20.7,2003,2,16,20:00
1,PPL340,20.4,2004,2,16,21:00
2,PPL341,20.4,2005,2,16,22:00
3,PPL342,20.3,2006,2,16,23:00
4,PPL343,20.4,2007,2,17,0:00
5,PPL344,20.3,2008,2,17,1:00
6,PPL345,20.5,2009,2,17,2:00
7,PPL346,20.2,2010,2,17,3:00
8,PPL347,20.1,2011,2,17,4:00
9,PPL348,20.4,2012,2,17,5:00
10,PPL349,20.4,2013,2,17,6:00
11,PPL350,20.3,2014,2,17,7:00
12,PPL351,20.5,2015,2,17,8:00
13,PPL352,20.6,2016,2,17,9:00
14,PPL353,20.8,2017,2,17,10:00
15,PPL354,21.9,2018,2,17,11:00
16,PPL355,23.6,2019,2,17,12:00
17,PPL356,24.5,2020,2,17,13:00
18,PPL357,25.2,2021,2,17,14:00
19,PPL358,25.7,2022,2,17,15:00
20,PPL359,25.8,2001,2,17,16:00
21,PPL360,25.6,2002,2,17,17:00
22,PPL361,26.7,2003,2,17,18:00
23,PPL362,26.7,2004,2,17,19:00
24,PPL363,25.3,2005,2,17,20:00
25,PPL364,24.5,2006,2,17,21:00
1,PPL340,22.9,2007,2,17,22:00
2,PPL341,22,2008,2,17,23:00
3,PPL342,21.6,2009,2,18,0:00
4,PPL343,21.4,2010,2,18,1:00
5,PPL344,21,2011,2,18,2:00
6,PPL345,21.5,2012,2,18,3:00
7,PPL346,20.9,2013,2,18,4:00
8,PPL347,20.5,2014,2,18,5:00
9,PPL348,20.1,2015,2,18,6:00
10,PPL349,19.9,2016,2,18,7:00
11,PPL350,20,2017,2,18,8:00
12,PPL351,20,2018,2,18,9:00
13,PPL352,21.2,2019,2,18,10:00
14,PPL353,23.4,2020,2,18,11:00
15,PPL354,25.6,2021,2,18,12:00
16,PPL355,26.8,2022,2,18,13:00
17,PPL356,28.4,2001,2,18,14:00
18,PPL357,28.7,2002,2,18,15:00
19,PPL358,29,2003,2,18,16:00
20,PPL359,28.6,2004,2,18,17:00
21,PPL360,28.9,2005,2,18,18:00
22,PPL361,28.2,2006,2,18,19:00
23,PPL362,27.4,2007,2,18,20:00
24,PPL363,25.9,2008,2,18,21:00
25,PPL364,24.6,2009,2,18,22:00
1,PPL340,23.7,2010,2,18,23:00
2,PPL341,23.1,2011,2,19,0:00
3,PPL342,22.9,2012,2,19,1:00
4,PPL343,22.3,2013,2,19,2:00
5,PPL344,21.7,2014,2,19,3:00
6,PPL345,21.6,2015,2,19,4:00
7,PPL346,21.1,2016,2,19,5:00
8,PPL347,21,2017,2,19,6:00
9,PPL348,21.6,2018,2,19,7:00
10,PPL349,21.3,2019,2,19,8:00
11,PPL350,20.7,2020,2,19,9:00
12,PPL351,22.4,2021,2,19,10:00
13,PPL352,24.8,2022,2,19,11:00
14,PPL353,26.6,2001,2,19,12:00
15,PPL354,27.7,2002,2,19,13:00
16,PPL355,29.2,2003,2,19,14:00
17,PPL356,30.1,2004,2,19,15:00
18,PPL357,31.2,2005,2,19,16:00
19,PPL358,32.4,2006,2,19,17:00
20,PPL359,32.4,2007,2,19,18:00
21,PPL360,32.9,2008,2,19,19:00
22,PPL361,31.9,2009,2,19,20:00
23,PPL362,30,2010,2,19,21:00
24,PPL363,27.4,2011,2,19,22:00
25,PPL364,25.7,2012,2,19,23:00
1,PPL340,25,2013,2,20,0:00
2,PPL341,24.5,2014,2,20,1:00
3,PPL342,24.4,2015,2,20,2:00
4,PPL343,24.1,2016,2,20,3:00
5,PPL344,24.1,2017,2,20,4:00
6,PPL345,23.9,2018,2,20,5:00
7,PPL346,23.7,2019,2,20,6:00
8,PPL347,23.8,2020,2,20,7:00
9,PPL348,23,2021,2,20,8:00
10,PPL349,22.7,2022,2,20,9:00
11,PPL350,23,2001,2,20,10:00
12,PPL351,26.4,2002,2,20,11:00
13,PPL352,27.7,2003,2,20,12:00
14,PPL353,29,2004,2,20,13:00
15,PPL354,30.9,2005,2,20,14:00
16,PPL355,31.9,2006,2,20,15:00
17,PPL356,31.8,2007,2,20,16:00
18,PPL357,32.9,2008,2,20,17:00
19,PPL358,33.9,2009,2,20,18:00
20,PPL359,33.1,2010,2,20,19:00
21,PPL360,31.6,2011,2,20,20:00
22,PPL361,31.4,2012,2,20,21:00
23,PPL362,30.3,2013,2,20,22:00
24,PPL363,28.5,2014,2,20,23:00
25,PPL364,27.5,2015,2,21,0:00
1,PPL340,27.4,2016,2,21,1:00
2,PPL341,27.2,2017,2,21,2:00
3,PPL342,26.6,2018,2,21,3:00
4,PPL343,26.3,2019,2,21,4:00
5,PPL344,26.1,2020,2,21,5:00
6,PPL345,24.9,2021,2,21,6:00
7,PPL346,25,2022,2,21,7:00
8,PPL347,23.9,2001,2,21,8:00
9,PPL348,24.2,2002,2,21,9:00
10,PPL349,24.8,2003,2,21,10:00
11,PPL350,26.9,2004,2,21,11:00
12,PPL351,29.7,2005,2,21,12:00
13,PPL352,30.9,2006,2,21,13:00
14,PPL353,32.3,2007,2,21,14:00
15,PPL354,33.7,2008,2,21,15:00
16,PPL355,34.5,2009,2,21,16:00
17,PPL356,34.8,2010,2,21,17:00
18,PPL357,35,2011,2,21,18:00
19,PPL358,24.9,2012,2,21,19:00
20,PPL359,26.4,2013,2,21,20:00
21,PPL360,26.6,2014,2,21,21:00
22,PPL361,24.6,2015,2,21,22:00
23,PPL362,23.7,2016,2,21,23:00
24,PPL363,23.7,2017,2,22,0:00
25,PPL364,24,2018,2,22,1:00
1,PPL340,24,2019,2,22,2:00
2,PPL341,24.3,2020,2,22,3:00
3,PPL342,24.2,2021,2,22,4:00
4,PPL343,24,2022,2,22,5:00
5,PPL344,24,2001,2,22,6:00
6,PPL345,23.9,2002,2,22,7:00
7,PPL346,23.9,2003,2,22,8:00
8,PPL347,24,2004,2,22,9:00
9,PPL348,24.3,2005,2,22,10:00
10,PPL349,25,2006,2,22,11:00
11,PPL350,26.7,2007,2,22,12:00
12,PPL351,28.3,2008,2,22,13:00
13,PPL352,28.6,2009,2,22,14:00
14,PPL353,29.6,2010,2,22,15:00
15,PPL354,31.2,2011,2,22,16:00
16,PPL355,30.8,2012,2,22,17:00
17,PPL356,31.8,2013,2,22,18:00
18,PPL357,32.6,2014,2,22,19:00
19,PPL358,31.7,2015,2,22,20:00
20,PPL359,30.5,2016,2,22,21:00
21,PPL360,28.9,2017,2,22,22:00
22,PPL361,28.4,2018,2,22,23:00
23,PPL362,26.7,2019,2,23,0:00
24,PPL363,24.5,2020,2,23,1:00
25,PPL364,24,2021,2,23,2:00
1,PPL340,23.9,2022,2,23,3:00
2,PPL341,24.1,2001,2,23,4:00
3,PPL342,24.2,2002,2,23,5:00
4,PPL343,24.9,2003,2,23,6:00
5,PPL344,24.9,2004,2,23,7:00
6,PPL345,24.8,2005,2,23,8:00
